reach_time,algo_time,percentage
77.4617,31405.6033,0.0025
77.4617,31406.2791,0.0025
77.4617,31420.0280,0.0025
77.4618,31437.1827,0.0025
77.4618,31465.4527,0.0025
77.4618,31479.6012,0.0025
77.4618,31493.3496,0.0025
77.4618,31494.0048,0.0025
77.4619,31509.9471,0.0025
77.4619,31510.6041,0.0025
77.4619,31537.9840,0.0025
77.4619,31538.6455,0.0025
77.4619,31539.3018,0.0025
77.4619,31552.5407,0.0025
77.4620,31553.2137,0.0025
77.4620,31553.8648,0.0025
77.4620,31583.8063,0.0025
77.4620,31584.4570,0.0025
77.4620,31598.0867,0.0025
77.4621,31611.3792,0.0025
77.4621,31612.0357,0.0025
77.4621,31613.3399,0.0025
77.4621,31627.8375,0.0024
77.4621,31628.4930,0.0024
77.4622,31642.0400,0.0024
77.4622,31642.6959,0.0024
77.4622,31658.3541,0.0024
77.4622,31659.6773,0.0024
77.4622,31660.3291,0.0024
77.4623,31676.9352,0.0024
77.4623,31690.7290,0.0024
77.4623,31691.3891,0.0024
77.4623,31692.0444,0.0024
77.4623,31706.9417,0.0024
77.4624,31707.5055,0.0024
77.4624,31708.1596,0.0024
77.4624,31708.7163,0.0024
77.4624,31722.2367,0.0024
77.4625,31725.2814,0.0024
77.4625,31740.7083,0.0024
77.4625,31741.3678,0.0024
77.4625,31742.0377,0.0024
77.4625,31757.4230,0.0024
77.4626,31758.0676,0.0024
77.4626,31758.6231,0.0024
77.4626,31786.8820,0.0024
77.4626,31787.5281,0.0024
77.4626,31788.1773,0.0024
77.4627,31788.7430,0.0024
77.4627,31803.8310,0.0024
77.4627,31820.0499,0.0024
77.4627,31820.7003,0.0024
77.4627,31833.7767,0.0024
77.4628,31834.4339,0.0024
77.4628,31848.1782,0.0024
77.4628,31863.6804,0.0024
77.4628,31878.4529,0.0024
77.4628,31893.2147,0.0024
77.4629,31893.8883,0.0024
77.4629,31907.8089,0.0024
77.4629,31908.3679,0.0024
77.4629,31925.0540,0.0024
77.4629,31938.4145,0.0024
77.4630,31939.0676,0.0024
77.4630,31939.7245,0.0024
77.4630,31952.6027,0.0024
77.4630,31953.2483,0.0024
77.4631,31954.4513,0.0024
77.4631,31971.6494,0.0024
77.4631,31972.2042,0.0024
77.4631,31988.2437,0.0024
77.4631,31989.5343,0.0024
77.4632,32003.7918,0.0024
77.4632,32004.4492,0.0024
77.4632,32005.0239,0.0024
77.4632,32005.6783,0.0024
77.4633,32006.3282,0.0024
77.4633,32020.4547,0.0024
77.4633,32021.1074,0.0024
77.4633,32034.7871,0.0024
77.4633,32035.4403,0.0024
77.4634,32056.6462,0.0024
77.4634,32070.7131,0.0024
77.4634,32071.3721,0.0024
77.4634,32100.2132,0.0024
77.4634,32114.8835,0.0024
77.4635,32115.5611,0.0024
77.4635,32131.5371,0.0024
77.4635,32146.7128,0.0024
77.4635,32160.6054,0.0024
77.4635,32161.9136,0.0024
77.4636,32176.3155,0.0024
77.4636,32176.9727,0.0024
77.4636,32192.2013,0.0024
77.4636,32208.4118,0.0024
77.4636,32222.9787,0.0024
77.4637,32236.7794,0.0024
77.4637,32251.3811,0.0024
77.4637,32252.0382,0.0024
77.4637,32296.4216,0.0024
77.4637,32311.2275,0.0024
77.4638,32324.2097,0.0024
77.4638,32338.5452,0.0024
77.4638,32339.2117,0.0024
77.4638,32355.5886,0.0024
77.4638,32370.4117,0.0024
77.4638,32384.0669,0.0024
77.4639,32385.3702,0.0024
77.4639,32399.1753,0.0024
77.4639,32412.5480,0.0024
77.4639,32429.6643,0.0024
77.4640,32430.3397,0.0024
77.4640,32430.9925,0.0024
77.4640,32444.9972,0.0024
77.4640,32458.1688,0.0024
77.4640,32459.4931,0.0024
77.4640,32474.4391,0.0024
77.4641,32487.9658,0.0024
77.4641,32488.6240,0.0024
77.4641,32517.7085,0.0024
77.4641,32533.1719,0.0024
77.4641,32547.9888,0.0024
77.4642,32561.8437,0.0024
77.4642,32577.3978,0.0024
77.4642,32592.1785,0.0024
77.4642,32605.4035,0.0024
77.4642,32606.6209,0.0024
77.4643,32634.5886,0.0024
77.4643,32635.2477,0.0024
77.4643,32635.9240,0.0024
77.4643,32651.8945,0.0024
77.4643,32653.2158,0.0024
77.4644,32681.5029,0.0024
77.4644,32682.1762,0.0024
77.4644,32696.4133,0.0024
77.4644,32697.7159,0.0024
77.4644,32711.0115,0.0024
77.4645,32711.6739,0.0024
77.4645,32727.1351,0.0024
77.4645,32728.4491,0.0024
77.4645,32742.7810,0.0024
77.4645,32757.0690,0.0024
77.4646,32771.8658,0.0024
77.4646,32789.1209,0.0024
77.4646,32804.8393,0.0024
77.4646,32806.0413,0.0024
77.4647,32806.6934,0.0024
77.4647,32821.3654,0.0024
77.4647,32823.2046,0.0024
77.4647,32823.7684,0.0024
77.4647,32824.3588,0.0024
77.4648,32854.8195,0.0024
77.4648,32855.4759,0.0024
77.4648,32870.4428,0.0024
77.4648,32872.1918,0.0024
77.4648,32887.5827,0.0024
77.4649,32888.2365,0.0024
77.4649,32902.5291,0.0024
77.4649,32916.9289,0.0024
77.4649,32930.1012,0.0024
77.4649,32930.7543,0.0024
77.4650,32943.5118,0.0024
77.4650,32960.3361,0.0024
77.4650,32975.2036,0.0023
77.4650,32975.7577,0.0023
77.4651,32976.9552,0.0023
77.4651,32977.6290,0.0023
77.4651,32991.1663,0.0023
77.4651,32991.8260,0.0023
77.4651,32992.5037,0.0023
77.4651,32994.3546,0.0023
77.4652,33009.7062,0.0023
77.4652,33010.3602,0.0023
77.4652,33010.9199,0.0023
77.4652,33024.5461,0.0023
77.4653,33025.2059,0.0023
77.4653,33025.8642,0.0023
77.4653,33055.5289,0.0023
77.4653,33056.1814,0.0023
77.4653,33070.5759,0.0023
77.4653,33072.0917,0.0023
77.4654,33085.5898,0.0023
77.4654,33087.5814,0.0023
77.4654,33103.2202,0.0023
77.4654,33118.5578,0.0023
77.4655,33119.2190,0.0023
77.4655,33119.7892,0.0023
77.4655,33134.8925,0.0023
77.4655,33136.2029,0.0023
77.4655,33149.8422,0.0023
77.4656,33150.5056,0.0023
77.4656,33164.7922,0.0023
77.4656,33177.7941,0.0023
77.4656,33193.7393,0.0023
77.4656,33194.4063,0.0023
77.4657,33195.0834,0.0023
77.4657,33222.8120,0.0023
77.4657,33238.3794,0.0023
77.4657,33239.0643,0.0023
77.4657,33253.7716,0.0023
77.4658,33269.9170,0.0023
77.4658,33270.5885,0.0023
77.4658,33285.4589,0.0023
77.4658,33299.1373,0.0023
77.4658,33313.4866,0.0023
77.4659,33314.1616,0.0023
77.4659,33346.1020,0.0023
77.4659,33359.6758,0.0023
77.4659,33360.3364,0.0023
77.4659,33373.6022,0.0023
77.4660,33374.2630,0.0023
77.4660,33388.6461,0.0023
77.4660,33403.5000,0.0023
77.4660,33419.3195,0.0023
77.4660,33433.2055,0.0023
77.4661,33433.8696,0.0023
77.4661,33448.1731,0.0023
77.4661,33475.7580,0.0023
77.4661,33491.8722,0.0023
77.4661,33492.5270,0.0023
77.4662,33493.1869,0.0023
77.4662,33508.5640,0.0023
77.4662,33523.9964,0.0023
77.4662,33538.6401,0.0023
77.4662,33539.2981,0.0023
77.4663,33539.9607,0.0023
77.4663,33540.5228,0.0023
77.4663,33554.4108,0.0023
77.4663,33555.0646,0.0023
77.4663,33556.3877,0.0023
77.4664,33572.3886,0.0023
77.4664,33573.6981,0.0023
77.4664,33574.3763,0.0023
77.4664,33601.4759,0.0023
77.4665,33602.1377,0.0023
77.4665,33616.8846,0.0023
77.4665,33629.9454,0.0023
77.4665,33630.6045,0.0023
77.4665,33646.9418,0.0023
77.4665,33660.5694,0.0023
77.4666,33661.2250,0.0023
77.4666,33702.4476,0.0023
77.4666,33703.1028,0.0023
77.4666,33703.7834,0.0023
77.4666,33704.4392,0.0023
77.4667,33720.0553,0.0023
77.4667,33747.8548,0.0023
77.4667,33749.0555,0.0023
77.4667,33765.0224,0.0023
77.4668,33765.5808,0.0023
77.4668,33780.5906,0.0023
77.4668,33781.1532,0.0023
77.4668,33781.8125,0.0023
77.4669,33798.2080,0.0023
77.4669,33798.8734,0.0023
77.4669,33799.4393,0.0023
77.4669,33800.0321,0.0023
77.4669,33815.5826,0.0023
77.4670,33816.1494,0.0023
77.4670,33829.4119,0.0023
77.4670,33830.0703,0.0023
77.4670,33830.6300,0.0023
77.4670,33832.3398,0.0023
77.4671,33847.1465,0.0023
77.4671,33877.2875,0.0023
77.4671,33877.9379,0.0023
77.4671,33878.5872,0.0023
77.4672,33879.2430,0.0023
77.4672,33907.9074,0.0023
77.4672,33908.5666,0.0023
77.4672,33922.0313,0.0023
77.4672,33923.3466,0.0023
77.4673,33937.2589,0.0023
77.4673,33952.4881,0.0023
77.4673,33953.7836,0.0023
77.4673,33968.1022,0.0023
77.4673,33982.2610,0.0023
77.4673,33982.9267,0.0023
77.4674,33983.5955,0.0023
77.4674,34012.3182,0.0023
77.4674,34027.7652,0.0023
77.4674,34045.0355,0.0023
77.4675,34045.5930,0.0023
77.4675,34046.6959,0.0023
77.4675,34060.4277,0.0023
77.4675,34061.0830,0.0023
77.4675,34061.6445,0.0023
77.4676,34077.8151,0.0023
77.4676,34093.9643,0.0023
77.4676,34094.6307,0.0023
77.4676,34095.2892,0.0023
77.4676,34111.3685,0.0023
77.4677,34125.1846,0.0023
77.4677,34125.8473,0.0023
77.4677,34140.0850,0.0023
77.4677,34154.4605,0.0023
77.4677,34168.1578,0.0023
77.4678,34169.4950,0.0023
77.4678,34185.6112,0.0023
77.4678,34215.8927,0.0023
77.4678,34216.5564,0.0023
77.4678,34217.1215,0.0023
77.4679,34218.4709,0.0023
77.4679,34232.7404,0.0023
77.4679,34247.1696,0.0023
77.4679,34263.2929,0.0023
77.4680,34265.1672,0.0023
77.4680,34265.8250,0.0023
77.4680,34279.9053,0.0023
77.4680,34280.4772,0.0023
77.4680,34281.1425,0.0023
77.4681,34296.6344,0.0023
77.4681,34310.3429,0.0023
77.4681,34311.0045,0.0023
77.4681,34311.5764,0.0023
77.4681,34326.5709,0.0023
77.4682,34359.0011,0.0023
77.4682,34386.1301,0.0023
77.4682,34399.7736,0.0023
77.4682,34416.2144,0.0023
77.4683,34417.5282,0.0023
77.4683,34418.1024,0.0023
77.4683,34433.8628,0.0022
77.4683,34434.4264,0.0022
77.4683,34448.3948,0.0022
77.4684,34449.0566,0.0022
77.4684,34449.6195,0.0022
77.4684,34451.2721,0.0022
77.4684,34465.3529,0.0022
77.4685,34466.0060,0.0022
77.4685,34482.9460,0.0022
77.4685,34483.5240,0.0022
77.4685,34511.9479,0.0022
77.4685,34512.6028,0.0022
77.4686,34525.4880,0.0022
77.4686,34526.1453,0.0022
77.4686,34527.4380,0.0022
77.4686,34541.5917,0.0022
77.4686,34555.7184,0.0022
77.4687,34557.0313,0.0022
77.4687,34572.4324,0.0022
77.4687,34573.0817,0.0022
77.4687,34573.7273,0.0022
77.4687,34575.5717,0.0022
77.4688,34576.1319,0.0022
77.4688,34576.6964,0.0022
77.4688,34591.7803,0.0022
77.4688,34592.9951,0.0022
77.4689,34593.5562,0.0022
77.4689,34610.0235,0.0022
77.4689,34611.3198,0.0022
77.4689,34624.7368,0.0022
77.4689,34626.6713,0.0022
77.4690,34641.4980,0.0022
77.4690,34642.1467,0.0022
77.4690,34642.7949,0.0022
77.4690,34643.3626,0.0022
77.4691,34643.9173,0.0022
77.4691,34674.9079,0.0022
77.4691,34675.5576,0.0022
77.4691,34676.2106,0.0022
77.4691,34676.7802,0.0022
77.4692,34693.6687,0.0022
77.4692,34694.3178,0.0022
77.4692,34707.8071,0.0022
77.4692,34708.4661,0.0022
77.4692,34709.0320,0.0022
77.4693,34723.9480,0.0022
77.4693,34725.0454,0.0022
77.4693,34740.8070,0.0022
77.4693,34742.6296,0.0022
77.4694,34756.0466,0.0022
77.4694,34756.7063,0.0022
77.4694,34770.4043,0.0022
77.4694,34771.0574,0.0022
77.4694,34784.8112,0.0022
77.4695,34815.8963,0.0022
77.4695,34817.0900,0.0022
77.4695,34817.6597,0.0022
77.4695,34818.2242,0.0022
77.4695,34819.4268,0.0022
77.4696,34834.9171,0.0022
77.4696,34836.1108,0.0022
77.4696,34836.6660,0.0022
77.4696,34849.7709,0.0022
77.4696,34850.4215,0.0022
77.4697,34850.9901,0.0022
77.4697,34852.0917,0.0022
77.4697,34868.8729,0.0022
77.4697,34883.8942,0.0022
77.4698,34885.0023,0.0022
77.4698,34885.5624,0.0022
77.4698,34902.6264,0.0022
77.4698,34903.1908,0.0022
77.4698,34903.7462,0.0022
77.4699,34904.3963,0.0022
77.4699,34918.6372,0.0022
78.6707,34921.0357,0.0023
78.6707,34935.8411,0.0023
78.6708,34936.4952,0.0023
78.6708,34937.7960,0.0023
78.6708,34951.8999,0.0023
78.6708,34952.5483,0.0023
78.6708,34984.0314,0.0022
78.6709,35010.9579,0.0022
78.6709,35012.2582,0.0022
78.6709,35027.2323,0.0022
78.6709,35041.2324,0.0022
78.6709,35059.4122,0.0022
78.6710,35072.6619,0.0022
78.6710,35073.3371,0.0022
78.6710,35088.4592,0.0022
78.6710,35103.1631,0.0022
78.6711,35117.2320,0.0022
78.6711,35148.6966,0.0022
78.6711,35150.0050,0.0022
78.6711,35164.3916,0.0022
78.6711,35179.1132,0.0022
78.6712,35210.7883,0.0022
78.6712,35225.7327,0.0022
78.6712,35226.4040,0.0022
78.6712,35227.0691,0.0022
78.6712,35228.2797,0.0022
78.6713,35243.5365,0.0022
78.6713,35257.5707,0.0022
78.6713,35258.7963,0.0022
78.6713,35259.3615,0.0022
78.6713,35275.2166,0.0022
78.6714,35291.1081,0.0022
78.6714,35291.7661,0.0022
78.6714,35292.4182,0.0022
78.6714,35292.9942,0.0022
78.6715,35309.1818,0.0022
78.6715,35322.5929,0.0022
78.6715,35323.2517,0.0022
78.6715,35323.8186,0.0022
78.6716,35325.1234,0.0022
78.6716,35338.5385,0.0022
78.6716,35339.1926,0.0022
78.6716,35339.8617,0.0022
78.6716,35341.1635,0.0022
78.6717,35355.4106,0.0022
78.6717,35356.0633,0.0022
78.6717,35357.2771,0.0022
78.6717,35388.4251,0.0022
78.6717,35402.4320,0.0022
78.6717,35417.3654,0.0022
78.6718,35418.0197,0.0022
78.6718,35431.6325,0.0022
78.6718,35432.2947,0.0022
78.6718,35433.6203,0.0022
78.6718,35449.9575,0.0022
78.6719,35463.3960,0.0022
78.6719,35477.4782,0.0022
78.6719,35478.1445,0.0022
78.6719,35491.7469,0.0022
78.6719,35492.4019,0.0022
78.6720,35507.3701,0.0022
78.6720,35508.0197,0.0022
78.6720,35508.6906,0.0022
78.6720,35523.7615,0.0022
78.6720,35524.4149,0.0022
78.6721,35524.9830,0.0022
78.6721,35525.5494,0.0022
78.6721,35527.2097,0.0022
78.6721,35541.2398,0.0022
78.6722,35542.4515,0.0022
78.6722,35557.0106,0.0022
78.6722,35558.1360,0.0022
78.6722,35559.3358,0.0022
78.6722,35573.6995,0.0022
78.6723,35574.3528,0.0022
78.6723,35588.1317,0.0022
78.6723,35588.7875,0.0022
78.6723,35620.4652,0.0022
78.6723,35621.1170,0.0022
78.6724,35621.7883,0.0022
78.6724,35635.4799,0.0022
78.6724,35663.5934,0.0022
78.6724,35678.9606,0.0022
78.6724,35679.6140,0.0022
78.6725,35697.0831,0.0022
78.6725,35698.3702,0.0022
78.6725,35711.9461,0.0022
78.6725,35713.1424,0.0022
78.6726,35713.7052,0.0022
78.6726,35714.2716,0.0022
78.6726,35741.2207,0.0022
78.6726,35742.4264,0.0022
78.6726,35743.5322,0.0022
78.6727,35744.6571,0.0022
78.6727,35760.9055,0.0022
78.6727,35762.0199,0.0022
78.6727,35776.8347,0.0022
78.6727,35777.9552,0.0022
78.6728,35792.5315,0.0022
78.6728,35793.0926,0.0022
78.6728,35808.9122,0.0022
78.6728,35809.5708,0.0022
78.6729,35810.1394,0.0022
78.6729,35810.7059,0.0022
78.6729,35825.0311,0.0022
78.6729,35826.3220,0.0022
78.6729,35827.4273,0.0022
78.6730,35843.1349,0.0022
78.6730,35844.4181,0.0022
78.6730,35857.3248,0.0022
78.6730,35857.9748,0.0022
78.6730,35871.5053,0.0022
78.6731,35872.8059,0.0022
78.6731,35899.6271,0.0022
78.6731,35900.2806,0.0022
78.6731,35900.9336,0.0022
78.6731,35919.8308,0.0022
78.6732,35920.3963,0.0022
78.6732,35936.3148,0.0022
78.6732,35937.5178,0.0022
78.6732,35938.0760,0.0022
78.6732,35938.6409,0.0022
78.6733,35953.9209,0.0022
78.6733,35954.4868,0.0022
78.6733,35955.0569,0.0022
78.6733,35968.5748,0.0022
78.6734,35969.2254,0.0022
78.6734,35969.8745,0.0022
78.6734,35970.4409,0.0022
78.6734,35987.4679,0.0022
78.6734,35988.1133,0.0022
78.6735,36003.7617,0.0022
78.6735,36004.4114,0.0022
78.6735,36004.9829,0.0022
78.6735,36022.0809,0.0022
78.6736,36022.6484,0.0022
78.6736,36035.9539,0.0022
78.6736,36036.6017,0.0022
78.6736,36037.2489,0.0022
78.6736,36050.7610,0.0022
78.6737,36053.0582,0.0022
78.6737,36067.2093,0.0022
78.6737,36068.4119,0.0022
78.6737,36084.4560,0.0022
78.6737,36102.5988,0.0022
78.6738,36103.2687,0.0022
78.6738,36117.1319,0.0022
78.6738,36117.7943,0.0022
78.6738,36119.0962,0.0022
78.6738,36133.9710,0.0022
78.6739,36149.6329,0.0022
78.6739,36150.2042,0.0022
78.6739,36150.7792,0.0022
78.6739,36167.2562,0.0022
78.6739,36168.5634,0.0022
78.6740,36169.1381,0.0022
78.6740,36182.8439,0.0022
78.6740,36196.6799,0.0022
78.6740,36197.3398,0.0022
78.6740,36198.5607,0.0022
78.6741,36214.4008,0.0022
78.6741,36227.9166,0.0022
78.6741,36228.5736,0.0022
78.6741,36229.2282,0.0022
78.6741,36229.8838,0.0022
78.6742,36260.2881,0.0022
78.6742,36260.9518,0.0022
78.6742,36291.8772,0.0022
78.6742,36292.5363,0.0022
78.6742,36324.2598,0.0022
78.6743,36337.7468,0.0022
78.6743,36338.4057,0.0022
78.6743,36379.6013,0.0022
78.6743,36380.8213,0.0022
78.6743,36381.3892,0.0022
78.6744,36396.8777,0.0022
78.6744,36397.5347,0.0022
78.6744,36413.7591,0.0022
78.6744,36427.1666,0.0022
78.6745,36427.8249,0.0022
78.6745,36441.6529,0.0022
78.6745,36455.7870,0.0022
78.6745,36456.4452,0.0022
78.6745,36473.0483,0.0022
78.6746,36474.2533,0.0022
78.6746,36488.0880,0.0022
78.6746,36488.7399,0.0022
78.6746,36489.9544,0.0022
78.6746,36503.4759,0.0022
78.6747,36504.1412,0.0022
78.6747,36506.6269,0.0022
78.6747,36522.0131,0.0022
78.6747,36536.4229,0.0022
78.6747,36537.0763,0.0022
78.6748,36538.2700,0.0022
78.6748,36555.1277,0.0022
78.6748,36555.7939,0.0022
78.6748,36569.7936,0.0022
78.6749,36570.4501,0.0022
78.6749,36585.6263,0.0022
78.6749,36598.6149,0.0021
78.6749,36599.2761,0.0021
78.6749,36613.4357,0.0021
78.6750,36628.9114,0.0021
78.6750,36629.5627,0.0021
78.6750,36630.2218,0.0021
78.6750,36647.4249,0.0021
78.6750,36661.0846,0.0021
78.6751,36661.7320,0.0021
78.6751,36662.2979,0.0021
78.6751,36662.8580,0.0021
78.6751,36690.6280,0.0021
78.6752,36691.2843,0.0021
78.6752,36691.8538,0.0021
78.6752,36711.5249,0.0021
78.6752,36726.0557,0.0021
78.6752,36726.7028,0.0021
78.6753,36727.2784,0.0021
78.6753,36728.3906,0.0021
78.6753,36743.4664,0.0021
78.6753,36744.6726,0.0021
78.6753,36758.2482,0.0021
78.6754,36758.8982,0.0021
78.6754,36759.4662,0.0021
78.6754,36760.0328,0.0021
78.6754,36760.5995,0.0021
78.6755,36774.8456,0.0021
78.6755,36775.4860,0.0021
78.6755,36776.0569,0.0021
78.6755,36806.1038,0.0021
78.6755,36806.7509,0.0021
78.6756,36807.4013,0.0021
78.6756,36822.7513,0.0021
78.6756,36836.3599,0.0021
78.6756,36837.0082,0.0021
78.6756,36866.8275,0.0021
78.6757,36867.4768,0.0021
78.6757,36868.0378,0.0021
78.6757,36882.7871,0.0021
78.6757,36883.4348,0.0021
78.6757,36884.5541,0.0021
78.6758,36885.6684,0.0021
78.6758,36899.8504,0.0021
78.6758,36900.4204,0.0021
78.6758,36900.9861,0.0021
78.6759,36902.1840,0.0021
78.6759,36915.6404,0.0021
78.6759,36918.0346,0.0021
78.6759,36918.5975,0.0021
78.6759,36934.2831,0.0021
78.6760,36935.4868,0.0021
78.6760,36936.0497,0.0021
78.6760,36952.1814,0.0021
78.6760,36953.3766,0.0021
78.6761,36953.9470,0.0021
78.6761,36969.5334,0.0021
78.6761,36970.7430,0.0021
78.6761,36984.6763,0.0021
78.6761,36985.3201,0.0021
78.6762,36986.4524,0.0021
78.6762,36987.0996,0.0021
78.6762,36987.6726,0.0021
78.6762,36988.2417,0.0021
78.6762,36988.8201,0.0021
78.6763,37002.3921,0.0021
78.6763,37003.6715,0.0021
78.6763,37019.5878,0.0021
78.6763,37050.5078,0.0021
78.6764,37051.1542,0.0021
78.6764,37065.2879,0.0021
78.6764,37079.2353,0.0021
78.6764,37081.8907,0.0021
78.6764,37082.5487,0.0021
78.6765,37095.9313,0.0021
78.6765,37113.2767,0.0021
78.6765,37114.5006,0.0021
78.6765,37129.4866,0.0021
78.6765,37130.1580,0.0021
78.6766,37130.7366,0.0021
78.6766,37163.0845,0.0021
78.6766,37164.3097,0.0021
78.6766,37164.8743,0.0021
78.6766,37178.5570,0.0021
78.6767,37179.2109,0.0021
78.6767,37179.8692,0.0021
78.6767,37196.4682,0.0021
78.6767,37198.7852,0.0021
78.6768,37213.8028,0.0021
78.6768,37214.3785,0.0021
78.6768,37214.9579,0.0021
78.6768,37228.2668,0.0021
78.6768,37228.9205,0.0021
78.6769,37229.5722,0.0021
78.6769,37244.4751,0.0021
78.6769,37258.1391,0.0021
78.6769,37259.4352,0.0021
78.6769,37260.5610,0.0021
78.6770,37278.3149,0.0021
78.6770,37278.8879,0.0021
78.6770,37280.1023,0.0021
78.6770,37280.6770,0.0021
78.6770,37294.4038,0.0021
78.6771,37295.0520,0.0021
78.6771,37296.1946,0.0021
78.6771,37309.8262,0.0021
78.6771,37310.4770,0.0021
78.6772,37311.6077,0.0021
78.6772,37326.3750,0.0021
78.6772,37326.9409,0.0021
78.6772,37340.5947,0.0021
78.6772,37342.4441,0.0021
78.6773,37359.0988,0.0021
78.6773,37372.5622,0.0021
78.6773,37373.8499,0.0021
78.6773,37402.0444,0.0021
78.6773,37403.3431,0.0021
78.6774,37433.0594,0.0021
78.6774,37446.9246,0.0021
78.6774,37447.5748,0.0021
78.6774,37448.2204,0.0021
78.6775,37451.0110,0.0021
78.6775,37452.2254,0.0021
78.6775,37465.4130,0.0021
78.6775,37466.0558,0.0021
78.6775,37466.6265,0.0021
78.6776,37467.2018,0.0021
78.6776,37467.8516,0.0021
78.6776,37468.4200,0.0021
78.6776,37468.9913,0.0021
78.6776,37469.5583,0.0021
78.6777,37483.2839,0.0021
78.6777,37484.3977,0.0021
78.6777,37486.2641,0.0021
78.6777,37487.3905,0.0021
78.6778,37500.6727,0.0021
78.6778,37501.3193,0.0021
78.6778,37503.6370,0.0021
78.6778,37519.9966,0.0021
78.6778,37534.1441,0.0021
78.6779,37535.4298,0.0021
78.6779,37535.9988,0.0021
78.6779,37552.0248,0.0021
78.6779,37566.0429,0.0021
78.6780,37566.6874,0.0021
78.6780,37567.2603,0.0021
78.6780,37580.4655,0.0021
78.6780,37597.9965,0.0021
78.6780,37598.6448,0.0021
78.6781,37599.2903,0.0021
78.6781,37612.0314,0.0021
78.6781,37612.6789,0.0021
78.6781,37625.6729,0.0021
78.6781,37626.3303,0.0021
78.6782,37641.7651,0.0021
78.6782,37655.2312,0.0021
78.6782,37655.8822,0.0021
78.6782,37701.3792,0.0021
78.6782,37702.0261,0.0021
78.6783,37715.4443,0.0021
78.6783,37716.0884,0.0021
78.6783,37745.3372,0.0021
78.6783,37760.3124,0.0021
78.6783,37773.0705,0.0021
78.6783,37774.3493,0.0021
78.6784,37787.8232,0.0021
78.6784,37818.4368,0.0021
78.6784,37819.0896,0.0021
78.6784,37819.7366,0.0021
78.6785,37820.3095,0.0021
78.6785,37820.8627,0.0021
78.6785,37834.7733,0.0021
78.6785,37835.4206,0.0021
78.6785,37836.0698,0.0021
78.6786,37849.3016,0.0021
78.6786,37849.9489,0.0021
78.6786,37864.5196,0.0021
78.6786,37866.3706,0.0021
78.6787,37882.2121,0.0021
78.6787,37882.7782,0.0021
78.6787,37898.6013,0.0021
78.6787,37899.2390,0.0021
78.6787,37912.8387,0.0021
78.6787,37913.4838,0.0021
78.6788,37927.6081,0.0021
78.6788,37928.2576,0.0021
78.6788,37941.7520,0.0021
78.6788,37942.4003,0.0021
78.6788,37971.2368,0.0021
78.6789,37971.8782,0.0021
78.6789,37972.5307,0.0021
78.6789,37999.9753,0.0021
78.6789,38000.6267,0.0021
78.6789,38001.2832,0.0021
78.6790,38014.5745,0.0021
78.6790,38015.2219,0.0021
78.6790,38028.8788,0.0021
78.6790,38029.5321,0.0021
78.6790,38060.0978,0.0021
78.6791,38062.0465,0.0021
78.6791,38075.5590,0.0021
78.6791,38088.4266,0.0021
78.6791,38089.0786,0.0021
78.6791,38089.7323,0.0021
78.6792,38105.3754,0.0021
78.6792,38120.9372,0.0021
78.6792,38122.1573,0.0021
78.6792,38123.3059,0.0021
78.6793,38136.8707,0.0021
78.6793,38138.1770,0.0021
78.6793,38141.5729,0.0021
78.6793,38155.4483,0.0021
78.6793,38156.1142,0.0021
78.6794,38169.9623,0.0021
78.6794,38171.1771,0.0021
78.6794,38172.8817,0.0021
78.6794,38188.4380,0.0021
78.6795,38190.1369,0.0021
78.6795,38191.3489,0.0021
78.6795,38207.2534,0.0021
78.6795,38208.4625,0.0021
78.6795,38209.0402,0.0021
78.6796,38225.1156,0.0021
78.6796,38225.7798,0.0021
78.6796,38226.3639,0.0021
78.6796,38243.5181,0.0021
78.6797,38244.6409,0.0021
78.6797,38259.1756,0.0021
78.6797,38259.8264,0.0021
78.6797,38260.3906,0.0021
78.6797,38260.9582,0.0021
78.6798,38261.5171,0.0021
78.6798,38277.9815,0.0021
78.6798,38278.5411,0.0021
78.6798,38279.1006,0.0021
78.6799,38296.2809,0.0021
78.6799,38296.8610,0.0021
78.6799,38297.4269,0.0021
78.6799,38298.0836,0.0021
78.6800,38298.7351,0.0021
78.6800,38312.3665,0.0021
78.6800,38313.0144,0.0021
78.6800,38315.2629,0.0021
78.6800,38317.0909,0.0021
78.6801,38331.7496,0.0021
78.6801,38334.6913,0.0021
78.6801,38348.7337,0.0021
78.6801,38349.3833,0.0021
78.6802,38365.0739,0.0021
78.6802,38365.7291,0.0021
78.6802,38367.0287,0.0021
78.6802,38382.2933,0.0020
78.6803,38382.9424,0.0020
78.6803,38384.1605,0.0020
78.6803,38384.7206,0.0020
78.6803,38399.1469,0.0020
78.6803,38399.7906,0.0020
78.6804,38401.0107,0.0020
78.6804,38415.6455,0.0020
78.6804,38417.4130,0.0020
78.6804,38432.6726,0.0020
78.6805,38433.7963,0.0020
78.6805,38447.4235,0.0020
78.6805,38448.6404,0.0020
78.6805,38449.1987,0.0020
78.6805,38466.1910,0.0020
78.6806,38466.8415,0.0020
78.6806,38495.9210,0.0020
78.6806,38509.8658,0.0020
78.6806,38510.5167,0.0020
78.6806,38541.2275,0.0020
78.6807,38541.8717,0.0020
78.6807,38557.2497,0.0020
78.6807,38571.9096,0.0020
78.6807,38572.5568,0.0020
78.6807,38573.2085,0.0020
78.6808,38573.7798,0.0020
78.6808,38587.4851,0.0020
